1 | 174
1 | 204
1 | 172
1 | 56
1 | 69
1 | 98
1 | 210
1 | 79
1 | 168
1 | 195
1 | 423
1 | 89
1 | 186
1 | 202
1 | 96
1 | 216
1 | 82
1 | 173
1 | 50
1 | 176
2 | 100
2 | 50
2 | 237
2 | 258
2 | 181
2 | 7
2 | 294
2 | 117
2 | 127
2 | 121
2 | 286
2 | 1
2 | 276
2 | 9
2 | 25
2 | 405
2 | 222
2 | 111
2 | 15
2 | 257
3 | 258
3 | 333
3 | 300
3 | 313
3 | 302
3 | 328
3 | 307
3 | 288
3 | 326
3 | 286
3 | 294
3 | 269
3 | 271
3 | 332
3 | 301
3 | 748
3 | 268
3 | 331
3 | 272
3 | 245
4 | 258
4 | 181
4 | 333
4 | 100
4 | 50
4 | 328
4 | 302
4 | 56
4 | 294
4 | 288
4 | 300
4 | 313
4 | 286
4 | 7
4 | 748
4 | 307
4 | 326
4 | 245
4 | 268
4 | 121
5 | 204
5 | 210
5 | 168
5 | 172
5 | 82
5 | 174
5 | 423
5 | 403
5 | 195
5 | 69
5 | 186
5 | 202
5 | 161
5 | 176
5 | 228
5 | 173
5 | 56
5 | 79
5 | 96
5 | 89
6 | 174
6 | 204
6 | 191
6 | 98
6 | 135
6 | 69
6 | 168
6 | 132
6 | 238
6 | 56
6 | 172
6 | 216
6 | 423
6 | 79
6 | 197
6 | 186
6 | 50
6 | 89
6 | 483
6 | 195
7 | 174
7 | 204
7 | 172
7 | 69
7 | 423
7 | 210
7 | 195
7 | 186
7 | 98
7 | 168
7 | 234
7 | 79
7 | 89
7 | 82
7 | 176
7 | 183
7 | 56
7 | 132
7 | 135
7 | 196
8 | 174
8 | 195
8 | 172
8 | 79
8 | 96
8 | 210
8 | 176
8 | 204
8 | 69
8 | 56
8 | 22
8 | 183
8 | 385
8 | 82
8 | 98
8 | 89
8 | 423
8 | 181
8 | 161
8 | 228
9 | 174
9 | 98
9 | 204
9 | 56
9 | 172
9 | 168
9 | 216
9 | 181
9 | 69
9 | 79
9 | 195
9 | 423
9 | 186
9 | 210
9 | 127
9 | 64
9 | 50
9 | 202
9 | 96
9 | 100
10 | 174
10 | 98
10 | 204
10 | 69
10 | 216
10 | 135
10 | 56
10 | 168
10 | 172
10 | 191
10 | 238
10 | 186
10 | 79
10 | 234
10 | 132
10 | 195
10 | 423
10 | 89
10 | 196
10 | 210
11 | 204
11 | 174
11 | 172
11 | 69
11 | 423
11 | 98
11 | 210
11 | 79
11 | 168
11 | 216
11 | 56
11 | 202
11 | 196
11 | 173
11 | 186
11 | 195
11 | 82
11 | 97
11 | 28
11 | 238
12 | 174
12 | 69
12 | 204
12 | 172
12 | 423
12 | 98
12 | 79
12 | 210
12 | 56
12 | 216
12 | 196
12 | 97
12 | 28
12 | 195
12 | 202
12 | 82
12 | 22
12 | 168
12 | 181
12 | 50
13 | 174
13 | 204
13 | 172
13 | 69
13 | 79
13 | 210
13 | 195
13 | 168
13 | 56
13 | 98
13 | 423
13 | 186
13 | 216
13 | 202
13 | 234
